promptValues;jhipsterVersion;baseName;packageName;packageFolder;serverPort;authenticationType;hibernateCache;clusteredHttpSession;websocket;databaseType;devDatabaseType;prodDatabaseType;searchEngine;messageBroker;serviceDiscoveryType;buildTool;enableSocialSignIn;enableSwaggerCodegen;jwtSecretKey;enableTranslation;applicationType;testFrameworks;jhiPrefix;nativeLanguage;languages;clientPackageManager;skipClient
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Memory";"mysql";false;"kafka";false;"maven";false;true;;false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Memory";"mysql";"elasticsearch";"kafka";false;"maven";false;true;;false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Memory";"mysql";false;false;false;"gradle";false;true;;true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Memory";"mysql";false;"kafka";false;"gradle";false;false;;true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Memory";"mysql";"elasticsearch";false;false;"gradle";false;true;;true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Memory";"mysql";"elasticsearch";"kafka";false;"gradle";false;false;;true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Memory";"mysql";false;"kafka";false;"gradle";false;true;;true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Memory";"mysql";"elasticsearch";"kafka";false;"gradle";false;true;;true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Memory";"mysql";"elasticsearch";false;false;"gradle";false;false;;false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Memory";"mysql";false;false;false;"gradle";false;true;;false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Memory";"mysql";false;"kafka";false;"gradle";false;false;;false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Memory";"mysql";"elasticsearch";false;false;"gradle";false;true;;false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Memory";"mysql";"elasticsearch";"kafka";false;"gradle";false;false;;false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Memory";"mysql";false;"kafka";false;"gradle";false;true;;false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Memory";"mysql";"elasticsearch";"kafka";false;"gradle";false;true;;false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"mysql";"elasticsearch";false;false;"gradle";false;false;;true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"mysql";false;false;false;"maven";false;true;;true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"mysql";false;"kafka";false;"maven";false;false;;true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"mysql";"elasticsearch";false;false;"maven";false;true;;true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"mysql";"elasticsearch";"kafka";false;"maven";false;false;;true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"mysql";false;"kafka";false;"maven";false;true;;true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"mysql";"elasticsearch";"kafka";false;"maven";false;true;;true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"mysql";"elasticsearch";false;false;"maven";false;false;;false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"mysql";false;false;false;"maven";false;true;;false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"mysql";false;"kafka";false;"maven";false;false;;false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"mysql";"elasticsearch";false;false;"maven";false;true;;false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"mysql";"elasticsearch";"kafka";false;"maven";false;false;;false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"mysql";false;"kafka";false;"maven";false;true;;false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"mysql";"elasticsearch";"kafka";false;"maven";false;true;;false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"mysql";false;false;false;"gradle";false;true;;true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"mysql";false;"kafka";false;"gradle";false;false;;true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"mysql";"elasticsearch";false;false;"gradle";false;true;;true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"mysql";"elasticsearch";"kafka";false;"gradle";false;false;;true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"mysql";false;"kafka";false;"gradle";false;true;;true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"mysql";"elasticsearch";"kafka";false;"gradle";false;true;;true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"mysql";"elasticsearch";false;false;"gradle";false;false;;false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"mysql";false;false;false;"gradle";false;true;;false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"mysql";false;"kafka";false;"gradle";false;false;;false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"mysql";"elasticsearch";false;false;"gradle";false;true;;false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"mysql";"elasticsearch";"kafka";false;"gradle";false;false;;false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"mysql";false;"kafka";false;"gradle";false;true;;false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"mysql";"elasticsearch";"kafka";false;"gradle";false;true;;false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"h2Memory";"mysql";"elasticsearch";false;false;"gradle";false;false;;true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"h2Memory";"mysql";false;false;false;"maven";false;true;;true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"h2Memory";"mysql";false;"kafka";false;"maven";false;false;;true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"h2Memory";"mysql";"elasticsearch";false;false;"maven";false;true;;true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"h2Memory";"mysql";"elasticsearch";"kafka";false;"maven";false;false;;true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"h2Memory";"mysql";false;"kafka";false;"maven";false;true;;true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"h2Memory";"mysql";"elasticsearch";"kafka";false;"maven";false;true;;true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"h2Memory";"mysql";"elasticsearch";false;false;"maven";false;false;;false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"h2Memory";"mysql";false;false;false;"maven";false;true;;false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"h2Memory";"mysql";false;"kafka";false;"maven";false;false;;false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"h2Memory";"mysql";"elasticsearch";false;false;"maven";false;true;;false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"h2Memory";"mysql";"elasticsearch";"kafka";false;"maven";false;false;;false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"h2Memory";"mysql";false;"kafka";false;"maven";false;true;;false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"h2Memory";"mysql";"elasticsearch";"kafka";false;"maven";false;true;;false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"h2Memory";"mysql";false;false;false;"gradle";false;true;;true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"h2Memory";"mysql";false;"kafka";false;"gradle";false;false;;true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"h2Memory";"mysql";"elasticsearch";false;false;"gradle";false;true;;true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"h2Memory";"mysql";"elasticsearch";"kafka";false;"gradle";false;false;;true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"h2Memory";"mysql";false;"kafka";false;"gradle";false;true;;true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"h2Memory";"mysql";"elasticsearch";"kafka";false;"gradle";false;true;;true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"h2Memory";"mysql";"elasticsearch";false;false;"gradle";false;false;;false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"h2Memory";"mysql";false;false;false;"gradle";false;true;;false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"h2Memory";"mysql";false;"kafka";false;"gradle";false;false;;false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"h2Memory";"mysql";"elasticsearch";false;false;"gradle";false;true;;false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"h2Memory";"mysql";"elasticsearch";"kafka";false;"gradle";false;false;;false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"h2Memory";"mysql";false;"kafka";false;"gradle";false;true;;false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"h2Memory";"mysql";"elasticsearch";"kafka";false;"gradle";false;true;;false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Memory";"mysql";"elasticsearch";false;false;"gradle";false;false;;true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Memory";"mysql";false;false;false;"maven";false;true;;true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Memory";"mysql";false;"kafka";false;"maven";false;false;;true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Memory";"mysql";"elasticsearch";false;false;"maven";false;true;;true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Memory";"mysql";"elasticsearch";"kafka";false;"maven";false;false;;true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Memory";"mysql";false;"kafka";false;"maven";false;true;;true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Memory";"mysql";"elasticsearch";"kafka";false;"maven";false;true;;true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Memory";"mysql";"elasticsearch";false;false;"maven";false;false;;false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Memory";"mysql";false;false;false;"maven";false;true;;false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Memory";"mysql";false;"kafka";false;"maven";false;false;;false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Memory";"mysql";"elasticsearch";false;false;"maven";false;true;;false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Memory";"mysql";"elasticsearch";"kafka";false;"maven";false;false;;false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Memory";"mysql";false;"kafka";false;"maven";false;true;;false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Memory";"mysql";"elasticsearch";"kafka";false;"maven";false;true;;false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Memory";"mysql";false;false;false;"gradle";false;true;;true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Memory";"mysql";false;"kafka";false;"gradle";false;false;;true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Memory";"mysql";"elasticsearch";false;false;"gradle";false;true;;true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Memory";"mysql";"elasticsearch";"kafka";false;"gradle";false;false;;true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Memory";"mysql";false;"kafka";false;"gradle";false;true;;true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Memory";"mysql";"elasticsearch";"kafka";false;"gradle";false;true;;true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Memory";"mysql";"elasticsearch";false;false;"gradle";false;false;;false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Memory";"mysql";false;false;false;"gradle";false;true;;false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Memory";"mysql";false;"kafka";false;"gradle";false;false;;false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Memory";"mysql";"elasticsearch";false;false;"gradle";false;true;;false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Memory";"mysql";"elasticsearch";"kafka";false;"gradle";false;false;;false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Memory";"mysql";false;"kafka";false;"gradle";false;true;;false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Memory";"mysql";"elasticsearch";"kafka";false;"gradle";false;true;;false;"uaa";gatling,cucumber,protractor;"jhi";;;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"mysql";"mysql";"elasticsearch";false;false;"maven";false;false;;true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"mysql";"mysql";"elasticsearch";false;false;"maven";false;false;;true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"mysql";"mysql";"elasticsearch";false;false;"maven";false;false;;true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"mysql";"mysql";"elasticsearch";false;false;"gradle";false;false;;true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"mysql";"mysql";false;false;false;"maven";false;true;;true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"mysql";"mysql";false;"kafka";false;"maven";false;false;;true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"mysql";"mysql";"elasticsearch";false;false;"maven";false;true;;true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"mysql";"mysql";"elasticsearch";"kafka";false;"maven";false;false;;true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"mysql";"mysql";false;"kafka";false;"maven";false;true;;true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
"{"packageName":"foo","nativeLanguage":"en"}";"4.12.0";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"mysql";"mysql";"elasticsearch";"kafka";false;"maven";false;true;;true;"uaa";gatling,cucumber,protractor;"jhi";"en";en,en;"yarn";true;
