promptValues;jhipsterVersion;baseName;packageName;packageFolder;serverPort;authenticationType;hibernateCache;clusteredHttpSession;websocket;databaseType;devDatabaseType;prodDatabaseType;searchEngine;messageBroker;serviceDiscoveryType;buildTool;enableSocialSignIn;enableSwaggerCodegen;jwtSecretKey;enableTranslation;applicationType;testFrameworks;jhiPrefix;skipClient;nativeLanguage;languages;clientPackageManager;__time
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;ehcache;false;false;sql;h2Memory;oracle;elasticsearch;kafka;false;maven;false;true;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;74
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;ehcache;false;false;sql;h2Memory;oracle;false;false;false;gradle;false;true;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;69
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;ehcache;false;false;sql;h2Memory;oracle;false;kafka;false;gradle;false;false;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;80
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;ehcache;false;false;sql;h2Memory;oracle;elasticsearch;false;false;gradle;false;true;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;78
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;ehcache;false;false;sql;h2Memory;oracle;elasticsearch;kafka;false;gradle;false;false;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;77
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;ehcache;false;false;sql;h2Memory;oracle;false;kafka;false;gradle;false;true;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;70
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;ehcache;false;false;sql;h2Memory;oracle;elasticsearch;kafka;false;gradle;false;true;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;72
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;ehcache;false;false;sql;h2Memory;oracle;elasticsearch;false;false;gradle;false;false;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;82
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;ehcache;false;false;sql;h2Memory;oracle;false;false;false;gradle;false;true;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;91
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;ehcache;false;false;sql;h2Memory;oracle;false;kafka;false;gradle;false;false;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;93
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;ehcache;false;false;sql;h2Memory;oracle;elasticsearch;false;false;gradle;false;true;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;92
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;ehcache;false;false;sql;h2Memory;oracle;elasticsearch;kafka;false;gradle;false;false;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;90
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;ehcache;false;false;sql;h2Memory;oracle;false;kafka;false;gradle;false;true;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;86
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;ehcache;false;false;sql;h2Memory;oracle;elasticsearch;kafka;false;gradle;false;true;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;87
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;hazelcast;false;false;sql;h2Memory;oracle;elasticsearch;false;false;gradle;false;false;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;70
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;hazelcast;false;false;sql;h2Memory;oracle;false;false;false;maven;false;true;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;68
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;hazelcast;false;false;sql;h2Memory;oracle;false;kafka;false;maven;false;false;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;66
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;hazelcast;false;false;sql;h2Memory;oracle;elasticsearch;false;false;maven;false;true;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;69
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;hazelcast;false;false;sql;h2Memory;oracle;elasticsearch;kafka;false;maven;false;false;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;63
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;hazelcast;false;false;sql;h2Memory;oracle;false;kafka;false;maven;false;true;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;67
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;hazelcast;false;false;sql;h2Memory;oracle;elasticsearch;kafka;false;maven;false;true;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;76
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;hazelcast;false;false;sql;h2Memory;oracle;elasticsearch;false;false;maven;false;false;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;83
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;hazelcast;false;false;sql;h2Memory;oracle;false;false;false;maven;false;true;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;83
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;hazelcast;false;false;sql;h2Memory;oracle;false;kafka;false;maven;false;false;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;80
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;hazelcast;false;false;sql;h2Memory;oracle;elasticsearch;false;false;maven;false;true;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;72
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;hazelcast;false;false;sql;h2Memory;oracle;elasticsearch;kafka;false;maven;false;false;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;78
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;hazelcast;false;false;sql;h2Memory;oracle;false;kafka;false;maven;false;true;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;67
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;hazelcast;false;false;sql;h2Memory;oracle;elasticsearch;kafka;false;maven;false;true;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;70
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;hazelcast;false;false;sql;h2Memory;oracle;false;false;false;gradle;false;true;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;71
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;hazelcast;false;false;sql;h2Memory;oracle;false;kafka;false;gradle;false;false;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;73
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;hazelcast;false;false;sql;h2Memory;oracle;elasticsearch;false;false;gradle;false;true;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;77
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;hazelcast;false;false;sql;h2Memory;oracle;elasticsearch;kafka;false;gradle;false;false;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;74
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;hazelcast;false;false;sql;h2Memory;oracle;false;kafka;false;gradle;false;true;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;81
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;hazelcast;false;false;sql;h2Memory;oracle;elasticsearch;kafka;false;gradle;false;true;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;79
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;hazelcast;false;false;sql;h2Memory;oracle;elasticsearch;false;false;gradle;false;false;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;80
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;hazelcast;false;false;sql;h2Memory;oracle;false;false;false;gradle;false;true;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;78
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;hazelcast;false;false;sql;h2Memory;oracle;false;kafka;false;gradle;false;false;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;84
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;hazelcast;false;false;sql;h2Memory;oracle;elasticsearch;false;false;gradle;false;true;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;75
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;hazelcast;false;false;sql;h2Memory;oracle;elasticsearch;kafka;false;gradle;false;false;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;76
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;hazelcast;false;false;sql;h2Memory;oracle;false;kafka;false;gradle;false;true;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;67
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;hazelcast;false;false;sql;h2Memory;oracle;elasticsearch;kafka;false;gradle;false;true;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;71
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;infinispan;false;false;sql;h2Memory;oracle;elasticsearch;false;false;gradle;false;false;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;57
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;infinispan;false;false;sql;h2Memory;oracle;false;false;false;maven;false;true;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;75
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;infinispan;false;false;sql;h2Memory;oracle;false;kafka;false;maven;false;false;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;77
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;infinispan;false;false;sql;h2Memory;oracle;elasticsearch;false;false;maven;false;true;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;71
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;infinispan;false;false;sql;h2Memory;oracle;elasticsearch;kafka;false;maven;false;false;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;70
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;infinispan;false;false;sql;h2Memory;oracle;false;kafka;false;maven;false;true;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;72
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;infinispan;false;false;sql;h2Memory;oracle;elasticsearch;kafka;false;maven;false;true;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;80
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;infinispan;false;false;sql;h2Memory;oracle;elasticsearch;false;false;maven;false;false;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;80
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;infinispan;false;false;sql;h2Memory;oracle;false;false;false;maven;false;true;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;74
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;infinispan;false;false;sql;h2Memory;oracle;false;kafka;false;maven;false;false;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;75
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;infinispan;false;false;sql;h2Memory;oracle;elasticsearch;false;false;maven;false;true;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;80
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;infinispan;false;false;sql;h2Memory;oracle;elasticsearch;kafka;false;maven;false;false;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;74
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;infinispan;false;false;sql;h2Memory;oracle;false;kafka;false;maven;false;true;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;79
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;infinispan;false;false;sql;h2Memory;oracle;elasticsearch;kafka;false;maven;false;true;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;76
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;infinispan;false;false;sql;h2Memory;oracle;false;false;false;gradle;false;true;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;77
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;infinispan;false;false;sql;h2Memory;oracle;false;kafka;false;gradle;false;false;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;83
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;infinispan;false;false;sql;h2Memory;oracle;elasticsearch;false;false;gradle;false;true;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;84
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;infinispan;false;false;sql;h2Memory;oracle;elasticsearch;kafka;false;gradle;false;false;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;73
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;infinispan;false;false;sql;h2Memory;oracle;false;kafka;false;gradle;false;true;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;71
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;infinispan;false;false;sql;h2Memory;oracle;elasticsearch;kafka;false;gradle;false;true;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;71
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;infinispan;false;false;sql;h2Memory;oracle;elasticsearch;false;false;gradle;false;false;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;68
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;infinispan;false;false;sql;h2Memory;oracle;false;false;false;gradle;false;true;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;68
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;infinispan;false;false;sql;h2Memory;oracle;false;kafka;false;gradle;false;false;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;69
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;infinispan;false;false;sql;h2Memory;oracle;elasticsearch;false;false;gradle;false;true;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;74
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;infinispan;false;false;sql;h2Memory;oracle;elasticsearch;kafka;false;gradle;false;false;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;76
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;infinispan;false;false;sql;h2Memory;oracle;false;kafka;false;gradle;false;true;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;75
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;infinispan;false;false;sql;h2Memory;oracle;elasticsearch;kafka;false;gradle;false;true;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;71
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;no;false;false;sql;h2Memory;oracle;elasticsearch;false;false;gradle;false;false;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;64
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;no;false;false;sql;h2Memory;oracle;false;false;false;maven;false;true;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;73
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;no;false;false;sql;h2Memory;oracle;false;kafka;false;maven;false;false;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;76
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;no;false;false;sql;h2Memory;oracle;elasticsearch;false;false;maven;false;true;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;72
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;no;false;false;sql;h2Memory;oracle;elasticsearch;kafka;false;maven;false;false;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;70
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;no;false;false;sql;h2Memory;oracle;false;kafka;false;maven;false;true;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;69
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;no;false;false;sql;h2Memory;oracle;elasticsearch;kafka;false;maven;false;true;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;76
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;no;false;false;sql;h2Memory;oracle;elasticsearch;false;false;maven;false;false;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;85
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;no;false;false;sql;h2Memory;oracle;false;false;false;maven;false;true;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;86
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;no;false;false;sql;h2Memory;oracle;false;kafka;false;maven;false;false;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;81
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;no;false;false;sql;h2Memory;oracle;elasticsearch;false;false;maven;false;true;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;78
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;no;false;false;sql;h2Memory;oracle;elasticsearch;kafka;false;maven;false;false;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;74
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;no;false;false;sql;h2Memory;oracle;false;kafka;false;maven;false;true;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;67
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;no;false;false;sql;h2Memory;oracle;elasticsearch;kafka;false;maven;false;true;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;71
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;no;false;false;sql;h2Memory;oracle;false;false;false;gradle;false;true;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;63
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;no;false;false;sql;h2Memory;oracle;false;kafka;false;gradle;false;false;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;65
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;no;false;false;sql;h2Memory;oracle;elasticsearch;false;false;gradle;false;true;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;62
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;no;false;false;sql;h2Memory;oracle;elasticsearch;kafka;false;gradle;false;false;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;69
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;no;false;false;sql;h2Memory;oracle;false;kafka;false;gradle;false;true;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;74
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;no;false;false;sql;h2Memory;oracle;elasticsearch;kafka;false;gradle;false;true;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;79
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;no;false;false;sql;h2Memory;oracle;elasticsearch;false;false;gradle;false;false;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;73
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;no;false;false;sql;h2Memory;oracle;false;false;false;gradle;false;true;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;74
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;no;false;false;sql;h2Memory;oracle;false;kafka;false;gradle;false;false;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;82
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;no;false;false;sql;h2Memory;oracle;elasticsearch;false;false;gradle;false;true;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;74
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;no;false;false;sql;h2Memory;oracle;elasticsearch;kafka;false;gradle;false;false;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;73
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;no;false;false;sql;h2Memory;oracle;false;kafka;false;gradle;false;true;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;80
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;no;false;false;sql;h2Memory;oracle;elasticsearch;kafka;false;gradle;false;true;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;74
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;hazelcast;false;false;sql;oracle;oracle;elasticsearch;false;false;maven;false;false;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;62
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;infinispan;false;false;sql;oracle;oracle;elasticsearch;false;false;maven;false;false;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;67
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;no;false;false;sql;oracle;oracle;elasticsearch;false;false;maven;false;false;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;65
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;ehcache;false;false;sql;oracle;oracle;elasticsearch;false;false;gradle;false;false;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;77
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;ehcache;false;false;sql;oracle;oracle;false;false;false;maven;false;true;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;74
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;ehcache;false;false;sql;oracle;oracle;false;kafka;false;maven;false;false;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;72
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;ehcache;false;false;sql;oracle;oracle;elasticsearch;false;false;maven;false;true;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;70
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;ehcache;false;false;sql;oracle;oracle;elasticsearch;kafka;false;maven;false;false;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;66
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;ehcache;false;false;sql;oracle;oracle;false;kafka;false;maven;false;true;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;67
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;ehcache;false;false;sql;oracle;oracle;elasticsearch;kafka;false;maven;false;true;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;61
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;ehcache;false;false;sql;oracle;oracle;elasticsearch;false;false;maven;false;false;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;65
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;ehcache;false;false;sql;oracle;oracle;false;false;false;maven;false;true;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;66
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;ehcache;false;false;sql;oracle;oracle;false;kafka;false;maven;false;false;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;73
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;ehcache;false;false;sql;oracle;oracle;elasticsearch;false;false;maven;false;true;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;76
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;ehcache;false;false;sql;oracle;oracle;elasticsearch;kafka;false;maven;false;false;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;81
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;ehcache;false;false;sql;oracle;oracle;false;kafka;false;maven;false;true;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;77
"{""packageName"":""foo""}";4.8.2;foo;foo;foo;8080;uaa;ehcache;false;false;sql;oracle;oracle;elasticsearch;kafka;false;maven;false;true;;false;uaa;gatling,cucumber,protractor;jhi;true;;;yarn;80
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;ehcache;false;false;sql;oracle;oracle;false;false;false;gradle;false;true;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;73
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;ehcache;false;false;sql;oracle;oracle;false;kafka;false;gradle;false;false;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;71
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;ehcache;false;false;sql;oracle;oracle;elasticsearch;false;false;gradle;false;true;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;72
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;ehcache;false;false;sql;oracle;oracle;elasticsearch;kafka;false;gradle;false;false;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;86
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;ehcache;false;false;sql;oracle;oracle;false;kafka;false;gradle;false;true;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;82
"{""packageName"":""foo"",""nativeLanguage"":""en""}";4.8.2;foo;foo;foo;8080;uaa;ehcache;false;false;sql;oracle;oracle;elasticsearch;kafka;false;gradle;false;true;;true;uaa;gatling,cucumber,protractor;jhi;true;en;en;yarn;75
